Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","064","Bhutan","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","219.404","E","Estimated value",""
"GT","Emissions Totals","068","Bolivia (Plurinational State of)","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","74.3531","E","Estimated value",""
"GT","Emissions Totals","068","Bolivia (Plurinational State of)","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.3629","E","Estimated value",""
"GT","Emissions Totals","068","Bolivia (Plurinational State of)","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2864.5541","E","Estimated value",""
"GT","Emissions Totals","068","Bolivia (Plurinational State of)","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2081.8881","E","Estimated value",""
"GT","Emissions Totals","068","Bolivia (Plurinational State of)","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","96.1775","E","Estimated value",""
"GT","Emissions Totals","068","Bolivia (Plurinational State of)","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5042.6197","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","30.3401","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.2715","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1943.214","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","720.5499","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","849.5238","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","71.9576","E","Estimated value",""
"GT","Emissions Totals","070","Bosnia and Herzegovina","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3585.2453","E","Estimated value",""
"GT","Emissions Totals","072","Botswana","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7.0372","E","Estimated value",""
"GT","Emissions Totals","072","Botswana","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0713","E","Estimated value",""
"GT","Emissions Totals","072","Botswana","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1598.3803","E","Estimated value",""
"GT","Emissions Totals","072","Botswana","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","197.0405","E","Estimated value",""
"GT","Emissions Totals","072","Botswana","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","18.8888","E","Estimated value",""
"GT","Emissions Totals","072","Botswana","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1814.3095","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2919.5827","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","11.0591","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","51485.3202","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3264.4581","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","81748.3168","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2930.6735","E","Estimated value",""
"GT","Emissions Totals","076","Brazil","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","139428.7687","E","Estimated value",""
"GT","Emissions Totals","092","British Virgin Islands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0824","E","Estimated value",""
"GT","Emissions Totals","092","British Virgin Islands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0005","E","Estimated value",""
"GT","Emissions Totals","092","British Virgin Islands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","31.4234","E","Estimated value",""
"GT","Emissions Totals","092","British Virgin Islands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.3078","E","Estimated value",""
"GT","Emissions Totals","092","British Virgin Islands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1379","E","Estimated value",""
"GT","Emissions Totals","092","British Virgin Islands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","33.8691","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8.0295","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0235","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1053.311","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","386.6289","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","224.8271","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.2213","E","Estimated value",""
"GT","Emissions Totals","096","Brunei Darussalam","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1670.9883","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","41.0654","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.453","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3359.9342","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","154.7869","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1149.8324","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","120.0493","E","Estimated value",""
"GT","Emissions Totals","100","Bulgaria","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4784.6028","E","Estimated value",""
"GT","Emissions Totals","854","Burkina Faso","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","83.1256","E","Estimated value",""
"GT","Emissions Totals","854","Burkina Faso","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5488","E","Estimated value",""
"GT","Emissions Totals","854","Burkina Faso","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","527.0463","E","Estimated value",""
"GT","Emissions Totals","854","Burkina Faso","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2327.5165","E","Estimated value",""
"GT","Emissions Totals","854","Burkina Faso","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","145.4449","E","Estimated value",""
"GT","Emissions Totals","854","Burkina Faso","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3000.0078","E","Estimated value",""
"GT","Emissions Totals","108","Burundi","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","49.0054","E","Estimated value",""
"GT","Emissions Totals","108","Burundi","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0033","E","Estimated value",""
"GT","Emissions Totals","108","Burundi","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","38.3147","E","Estimated value",""
"GT","Emissions Totals","108","Burundi","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1372.1502","E","Estimated value",""
"GT","Emissions Totals","108","Burundi","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.8686","E","Estimated value",""
"GT","Emissions Totals","108","Burundi","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1411.3335","E","Estimated value",""
"GT","Emissions Totals","132","Cabo Verde","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.9345","E","Estimated value",""
"GT","Emissions Totals","132","Cabo Verde","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0161","E","Estimated value",""
"GT","Emissions Totals","132","Cabo Verde","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","115.6743","E","Estimated value",""
"GT","Emissions Totals","132","Cabo Verde","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","110.1661","E","Estimated value",""
"GT","Emissions Totals","132","Cabo Verde","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.267","E","Estimated value",""
"GT","Emissions Totals","132","Cabo Verde","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","230.1074","E","Estimated value",""
"GT","Emissions Totals","116","Cambodia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","59.8567","E","Estimated value",""
"GT","Emissions Totals","116","Cambodia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.4237","E","Estimated value",""
"GT","Emissions Totals","116","Cambodia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1610.9675","E","Estimated value",""
"GT","Emissions Totals","116","Cambodia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1675.987","E","Estimated value",""
"GT","Emissions Totals","116","Cambodia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","112.2675","E","Estimated value",""
"GT","Emissions Totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3399.222","E","Estimated value",""
"GT","Emissions Totals","120","Cameroon","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","83.1547","E","Estimated value",""
"GT","Emissions Totals","120","Cameroon","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.7261","E","Estimated value",""
"GT","Emissions Totals","120","Cameroon","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","766.7776","E","Estimated value",""
"GT","Emissions Totals","120","Cameroon","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2328.3319","E","Estimated value",""
"GT","Emissions Totals","120","Cameroon","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","192.4171","E","Estimated value",""
"GT","Emissions Totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3287.5266","E","Estimated value",""
"GT","Emissions Totals","124","Canada","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","243.8784","E","Estimated value",""
"GT","Emissions Totals","124","Canada","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8.9244","E","Estimated value",""
